ctry,year,gdpgrowth,gdpdelta,gdp%change,lforce,lforcedelta,lforce%change,unemp,unempdelta,unemp%change
Canada,1996,0.522403482,-1.3084814489999999,-0.7146715923241165,64.24199677,,,9.600000381000001,,
Canada,1997,3.183363787,2.6609603049999997,5.093687918795304,64.44000244,0.19800567000000058,0.0030821842401458355,9.100000381000001,-0.5,-0.05208333126627607
Canada,1998,2.986425101,-0.19693868599999975,-0.061864963974348264,64.69999695,0.2599945099999985,0.0040346756696987285,8.300000191,-0.8000001900000004,-0.08791210511049319
Canada,1999,4.296712274,1.3102871729999999,0.4387477096148342,65.09400177,0.39400482000000636,0.006089719297892593,7.599999905,-0.7000002860000007,-0.0843373819146459
Canada,2000,4.258017061,-0.03869521299999956,-0.009005772444701465,65.28900146,0.19499968999998885,0.002995662959683898,6.8000001910000005,-0.7999997139999993,-0.1052631215789468
Canada,2001,0.748589119,-3.5094279420000003,-0.8241930203012872,65.39800262,0.10900116000000537,0.0016695179519139458,7.1999998089999995,0.39999961799999895,0.05882347158304646
Canada,2002,2.090014217,1.3414250979999998,1.7919377452238918,66.35199738,0.9539947600000005,0.014587521358156108,7.6999998089999995,0.5,0.06944444628665125
Canada,2003,0.7931208359999999,-1.2968933809999998,-0.6205189277906238,67.06400299,0.7120056100000056,0.010730733634472633,7.599999905,-0.0999999039999997,-0.012987000841625518
Canada,2004,2.05816244,1.2650416039999999,1.5950174886087596,67.00700378,-0.056999210000000744,-0.0008499225733438198,7.1999998089999995,-0.4000000960000003,-0.05263159223684233
Canada,2005,2.188914999,0.13075255900000027,0.06352878492914305,66.63800049,-0.3690032900000091,-0.005506936128819251,6.8000001910000005,-0.39999961799999895,-0.055555503973763964
Canada,2006,1.808912962,-0.3800020370000001,-0.17360292070436867,66.58799744,-0.050003050000000826,-0.000750368402898105,6.3000001910000005,-0.5,-0.07352940969939448
Canada,2007,1.077673059,-0.7312399029999999,-0.4042427238685461,67.07099915,0.4830017100000106,0.007253585159025411,6.0,-0.3000001910000005,-0.0476190764928186
Canada,2008,-0.08676893599999999,-1.164441995,-1.0805150831927774,67.31400299,0.24300384000000008,0.003623083643894187,6.099999905,0.09999990499999978,0.016666650833333296
Canada,2009,-4.054323962,-3.967555026,45.725523544509066,66.78800201,-0.5260009800000063,-0.00781413905927042,8.300000191,2.2000002860000007,0.3606557902069345
Canada,2010,1.941577559,5.9959015209999995,-1.4788905813146265,66.60600281,-0.1819991999999928,-0.0027250283662137997,8.100000381000001,-0.19999980999999956,-0.02409636209609567
Canada,2011,2.127591675,0.18601411600000017,0.09580565820703346,66.40100098,-0.2050018300000005,-0.0030778281438804678,7.5,-0.600000381000001,-0.0740741176268842
Canada,2012,0.551584748,-1.5760069270000001,-0.7407468949604721,66.27500153,-0.125999450000009,-0.001897553472694824,7.3000001910000005,-0.19999980899999947,-0.026666641199999952
Canada,2013,1.294737009,0.7431522610000001,1.3473038616361452,66.16999817,-0.10500335999999777,-0.0015843584696481061,7.099999905,-0.20000028600000075,-0.027397298735221454
Canada,2014,1.442497731,0.1477607219999999,0.11412412016717122,65.73500061,-0.43499755999999934,-0.006573939429202147,6.900000095,-0.19999980999999956,-0.028168987700852632
Canada,2015,0.08555025599999999,-1.3569474750000001,-0.940692970143743,65.55999756,-0.17500305000000083,-0.002662250678877709,6.900000095,0.0,0.0
Canada,2016,0.24348478699999998,0.157934531,1.8461023775311673,65.40399933,-0.15599822999999446,-0.002379472785325021,7.072999954,0.17299985899999992,0.025072442988133048
Germany,1996,0.526477107,-0.9125910510000002,-0.6341541544969687,58.56600189,,,8.824999809,,
Germany,1997,1.700290726,1.173813619,2.2295625078337924,58.75099945,0.18499755999999934,0.003158787590579637,9.862999916,1.0380001070000002,0.11762041127087808
Germany,1998,1.964176139,0.2638854130000001,0.1552001719263627,59.07899857,0.3279991200000012,0.005582868769392402,9.788000107,-0.07499980899999947,-0.00760415792748137
Germany,1999,1.921237294,-0.042938845000000114,-0.021860995125346117,58.7859993,-0.2929992700000028,-0.004959448824320201,8.854999542,-0.9330005650000004,-0.09532085766251208
Germany,2000,2.822696604,0.9014593099999999,0.4692076886156884,58.5530014,-0.23299790000000087,-0.003963493055735179,7.916999817000001,-0.9379997249999992,-0.10592882817791105
Germany,2001,1.524537695,-1.2981589089999999,-0.45990026245130233,58.43399811,-0.11900329000000198,-0.002032402902577779,7.772999763,-0.14400005400000104,-0.01818871508507458
Germany,2002,-0.16798706300000002,-1.692524758,-1.1101888549892498,58.06499863,-0.3689994799999994,-0.0063148080216138824,8.482000351,0.7090005880000003,0.09121325223434207
Germany,2003,-0.7648612340000001,-0.5968741710000001,3.5530960559742626,57.49300003,-0.5719986000000006,-0.00985100514071946,9.779000282,1.2969999310000002,0.1529120345823951
Germany,2004,1.191936522,1.956797756,-2.5583696349290985,57.99700165,0.5040016200000039,0.008766312763936801,10.72700024,0.9479999580000005,0.09694242056061331
Germany,2005,0.763909706,-0.42802681600000003,-0.35910202271660907,58.49100113,0.4939994799999994,0.008517672740759652,11.16699982,0.4399995799999985,0.04101795191159607
Germany,2006,3.817196752,3.0532870460000003,3.996921392696639,58.875,0.3839988699999992,0.006565093135378897,10.25,-0.9169998199999991,-0.08211693693749866
Germany,2007,3.39870617,-0.418490582,-0.10963296083198593,59.19800186,0.323001859999998,0.005486231167728173,8.657999992,-1.5920000079999994,-0.1553170739512194
Germany,2008,1.274699038,-2.124007132,-0.6249457957702769,59.22200012,0.02399825999999905,0.00040538969637449185,7.525000095,-1.1329998970000004,-0.13086161908603522
Germany,2009,-5.37941105,-6.6541100879999995,-5.220142080314333,59.37099838,0.14899826000000616,0.0025159275218347155,7.742000103,0.2170000079999994,0.028837210001390723
Germany,2010,4.239504345,9.618915395,-1.7880982333558615,59.41799927,0.04700088999999963,0.0007916472904696548,6.96600008,-0.7760000229999999,-0.10023249969982595
Germany,2011,5.599481428,1.3599770829999995,0.32078681193095915,59.97399902,0.555999749999998,0.009357429681761786,5.823999882000001,-1.142000197999999,-0.16393915947241833
Germany,2012,0.30351838600000003,-5.2959630419999995,-0.9457952687400181,59.92599869,-0.0480003300000007,-0.0008003523324164874,5.379000187000001,-0.4449996949999999,-0.07640791621156151
Germany,2013,0.21572204600000003,-0.08779634,-0.2892620152507005,60.24599838,0.31999969000000306,0.005339914177406868,5.230999947,-0.1480002400000009,-0.02751445154392984
Germany,2014,1.172691706,0.9569696599999999,4.4361236032408105,60.36800003,0.1220016499999943,0.002025058149596415,4.980999947,-0.25,-0.04779200966028996
Germany,2015,0.84393513,-0.32875657599999997,-0.2803435671267551,60.34000015,-0.02799987999999587,-0.00046381990435462317,4.624000072,-0.35699987499999963,-0.0716723306160677
Germany,2016,0.658329724,-0.18560540599999997,-0.21992852223132364,60.26699829,-0.07300186000000508,-0.0012098418929156196,4.31099987,-0.31300020200000045,-0.06769035404980428
France,1996,1.029646983,-0.6873223239999999,-0.40031136328286154,55.54199982,,,12.84500027,,
France,1997,1.9759612819999999,0.946314299,0.9190667428974539,55.18000031,-0.36199951000000397,-0.00651758149100079,13.05599976,0.21099949000000073,0.01642658509652173
France,1998,3.175182483,1.199221201,0.6069052121234835,55.21099854,0.03099823000000157,0.00056176567281363,12.61499977,-0.4409999899999999,-0.03377757338439169
France,1999,2.876491076,-0.29869140699999974,-0.0940706269952043,55.42499924,0.2140006999999997,0.003876051976219097,12.51399994,-0.10099983000000101,-0.008006328326710777
France,2000,3.1661201410000004,0.2896290650000002,0.10068832384585513,55.33200073,-0.09299851000000103,-0.0016779163062736746,10.74300003,-1.7709999100000005,-0.14152148941116272
France,2001,1.215127417,-1.9509927240000005,-0.6162093152232028,54.98300171,-0.3489990199999937,-0.006307363106260677,9.109999657000001,-1.633000372999998,-0.1520059916633918
France,2002,0.385760676,-0.8293667409999999,-0.6825347937976779,55.16600037,0.18299865999999554,0.0033282770003209006,9.168999672,0.05900001499999874,0.00647640145130679
France,2003,0.10747347,-0.278287206,-0.7213985854794593,55.83100128,0.6650009100000034,0.012054542753504371,8.793999672,-0.375,-0.04089868179897127
France,2004,2.032366715,1.9248932450000003,17.91040379546692,55.68799973,-0.14300155000000103,-0.0025613287729308043,9.402000427,0.6080007550000008,0.06913813710226413
France,2005,0.844668773,-1.1876979420000002,-0.5843915535686187,55.76399994,0.07600020999999657,0.0013647502221030283,8.946000098999999,-0.4560003280000018,-0.04850035176455558
France,2006,1.663680076,0.8190113029999999,0.9696242233403838,55.64799881,-0.11600113000000079,-0.0020802153741628082,8.93599987,-0.010000228999999194,-0.0011178436048885354
France,2007,1.73013171,0.06645163400000009,0.039942555638323496,55.72100067,0.07300186000000508,0.001311850588720409,8.053999901000001,-0.8819999689999989,-0.0987018780026011
France,2008,-0.36309233700000004,-2.093224047,-1.2098639860198852,55.75600052,0.03499984999999839,0.0006281267310197514,7.484000206,-0.5699996950000008,-0.07077225006288224
France,2009,-3.4394122680000003,-3.0763199310000005,8.472555373703742,55.95800018,0.20199965999999847,0.0036229223422785672,9.147000313,1.6630001069999993,0.22220738391572392
France,2010,1.463151139,4.902563407000001,-1.4254073152593638,55.875,-0.08300017999999909,-0.0014832585105438723,9.303999901000001,0.15699958800000147,0.017164051888887366
France,2011,1.586720162,0.12356902299999994,0.08445403875668922,55.69800186,-0.17699814000000202,-0.0031677519463088055,9.248000145,-0.05599975600000029,-0.0060188904337780125
France,2012,-0.301002029,-1.887722191,-1.1897007652695346,55.875,0.17699814000000202,0.0031778184870059345,9.81499958,0.5669994349999996,0.06131049157763613
France,2013,0.059969465,0.360971494,-1.1992327599891361,55.67200089,-0.20299911000000037,-0.00363309369127518,10.35200024,0.5370006600000004,0.054712244827217926
France,2014,0.440219969,0.380250504,6.340735305876082,55.43299866,-0.23900222999999698,-0.004293041855496282,10.30500031,-0.046999930000000134,-0.004540178604168998
France,2015,0.62433474,0.184114771,0.41823357404307115,55.15800095,-0.27499771000000095,-0.004960902650904875,10.35900021,0.0539998999999991,0.005240164810824677
France,2016,0.776158742,0.151824002,0.24317724495036108,54.9070015,-0.2509994500000019,-0.0045505537850715205,9.965000153,-0.3940000569999995,-0.038034564051813935
Italy,1996,1.257904503,-1.62729783,-0.5640151511689493,47.47600174,,,11.8739996,,
Italy,1997,1.7815015769999998,0.5235970739999998,0.4162454882316291,47.44300079,-0.033000950000001694,-0.0006951080291203171,11.9989996,0.125,0.010527202645349565
Italy,1998,1.5868383680000002,-0.19466320899999956,-0.10926917579708639,47.6590004,0.21599960999999723,0.0045528235230332115,12.11900043,0.12000083000000039,0.010000902908605891
Italy,1999,1.5427691069999998,-0.044069261000000415,-0.027771739005494234,47.88000107,0.22100067000000223,0.004637123484444672,11.68999958,-0.42900084999999955,-0.03539902919204696
Italy,2000,3.663134183,2.120365076,1.3743891204323941,47.8769989,-0.0030021700000020246,-6.270196184021692e-05,10.84200001,-0.8479995700000007,-0.07254059884234831
Italy,2001,1.715039025,-1.9480951579999999,-0.5318110286652309,48.05199814,0.17499924000000533,0.003655183992746114,9.595000267,-1.246999743,-0.11501565595368413
Italy,2002,0.099370852,-1.615668173,-0.9420591306952913,48.48400116,0.43200301999999624,0.008990323747648299,9.208000183,-0.3870000840000003,-0.040333514667113324
Italy,2003,-0.292868099,-0.392238951,-3.94722338699481,48.88100052,0.39699936000000235,0.00818825489855679,8.866000175,-0.3420000079999994,-0.03714161611675537
Italy,2004,0.92663808,1.2195061790000001,-4.164011659733552,49.5,0.6189994799999994,0.012663396276979544,7.866000175,-1.0,-0.1127904331447862
Italy,2005,0.45482596799999997,-0.47181211200000006,-0.5091654683563188,48.98899841,-0.5110015899999993,-0.010323264444444424,7.730000018999999,-0.1360001560000006,-0.017289620261164096
Italy,2006,1.70045723,1.245631262,2.7386986444010604,48.9679985,-0.020999910000000455,-0.0004286658368527485,6.77699995,-0.9530000689999989,-0.12328590771766712
Italy,2007,0.962787147,-0.737670083,-0.43380690204128214,48.68099976,-0.28699874000000136,-0.005860944878112617,6.0749998089999995,-0.702000141000001,-0.10358567894042858
Italy,2008,-1.7037494340000001,-2.666536581,-2.769601348863873,48.98400116,0.3030013999999994,0.006224223033499898,6.72300005,0.6480002410000001,0.10666670969108516
Italy,2009,-5.911710901,-4.2079614670000005,2.4698241320149426,48.31600189,-0.6679992699999957,-0.013637090768025661,7.749000072,1.0260000220000007,0.15261044390442935
Italy,2010,1.3742250059999999,7.285935907,-1.2324580868404005,48.02099991,-0.2950019800000021,-0.006105678625305644,8.362000465,0.6130003929999992,0.07910703152720266
Italy,2011,0.40380335,-0.9704216559999999,-0.706159218296163,47.8730011,-0.14799880999999715,-0.0030819601898621762,8.359000206000001,-0.003000258999998451,-0.00035879679899042394
Italy,2012,-3.080609243,-3.484412593,-8.628983868013972,48.70899963,0.8359985299999977,0.017462839404066566,10.65499973,2.295999523999999,0.27467394035377035
Italy,2013,-2.860797015,0.2198122279999999,-0.07135349233255539,48.27899933,-0.4300003000000032,-0.008827943568259333,12.14900017,1.4940004400000007,0.14021590594634392
Italy,2014,-0.800674505,2.0601225100000002,-0.720121874847524,48.48500061,0.2060012800000024,0.004266892082661622,12.68299961,0.5339994399999988,0.04395418820707775
Italy,2015,0.880421769,1.6810962740000002,-2.099600104039781,48.37900162,-0.10599899000000335,-0.00218622230929999,11.89599991,-0.7869996999999991,-0.06205154334148866
Italy,2016,1.096284131,0.21586236199999997,0.2451806277407027,48.27999878,-0.09900283999999715,-0.002046401055929792,11.54100037,-0.35499953999999967,-0.029841925242583445
United Kingdom,1996,2.2879504319999997,0.05239715999999994,0.023438117380724988,61.41699982,,,8.192000389,,
United Kingdom,1997,2.8619127339999997,0.573962302,0.25086308425758763,61.52600098,0.10900115999999826,0.001774771811053233,7.0720000270000005,-1.1200003619999999,-0.13671878769731338
United Kingdom,1998,2.8905128710000003,0.028600137000000636,0.009993364458750431,61.33300018,-0.19300080000000008,-0.0031368981719247513,6.203000069,-0.8689999580000007,-0.1228789528679679
United Kingdom,1999,2.939568855,0.049055983999999775,0.016971377118631725,61.72000122,0.38700104000000124,0.006309833839274637,6.043000221000001,-0.1599998479999991,-0.025793945868163304
United Kingdom,2000,3.374942208,0.43537335300000013,0.14810789421022097,61.89699936,0.17699814000000202,0.0028677598266579896,5.5619997979999996,-0.4810004230000011,-0.07959629412696012
United Kingdom,2001,2.3313967680000003,-1.04354544,-0.3092039435597944,61.49100113,-0.40599823000000157,-0.006559255443687517,4.696000099,-0.8659996989999996,-0.15569934024654197
United Kingdom,2002,1.9646790230000002,-0.3667177450000001,-0.15729529612181403,61.67200089,0.18099975999999884,0.0029435162328441677,5.037000179,0.3410000799999997,0.0726150069870346
United Kingdom,2003,2.985577498,1.0208984749999999,0.5196260880523484,61.83399963,0.16199874000000136,0.0026267793757648317,4.80700016,-0.23000001899999933,-0.04566210260601211
United Kingdom,2004,1.9462080959999999,-1.0393694020000002,-0.3481301030357645,61.81700134,-0.016998290000003635,-0.0002749019973108391,4.5939998630000005,-0.21300029699999978,-0.04431044100485315
United Kingdom,2005,2.2674994330000002,0.32129133700000034,0.16508580848078047,61.87599945,0.058998110000004544,0.0009543994163596636,4.75,0.15600013699999948,0.033957366489368424
United Kingdom,2006,1.752323879,-0.5151755540000003,-0.2271998601200974,62.37099838,0.4949989300000013,0.007999853487619113,5.349999905,0.5999999049999998,0.12631576947368406
United Kingdom,2007,1.760352735,0.008028855999999918,0.004581833356389398,62.17100143,-0.19999695000000628,-0.00320656964285726,5.262000083999999,-0.08799982100000037,-0.0164485649649746
United Kingdom,2008,-1.406231896,-3.166584631,-1.798835294791075,62.47200012,0.3009986900000001,0.004841464397817408,5.614999771,0.3529996870000005,0.06708469809290873
United Kingdom,2009,-5.048663909,-3.642432013,2.5902072221237686,62.29399872,-0.17800139999999942,-0.002849298880427731,7.537000179,1.9220004079999997,0.34229750425398553
United Kingdom,2010,1.119383533,6.168047442,-1.221718766227344,62.06100082,-0.23299790000000087,-0.0037402944872311217,7.787000179,0.25,0.03316969537781933
United Kingdom,2011,0.718681635,-0.4007018979999999,-0.35796658266546066,62.03900146,-0.02199935999999525,-0.0003544796202014089,8.036999702000001,0.2499995230000014,0.032104728040741604
United Kingdom,2012,0.611016523,-0.10766511200000006,-0.14980918776364738,62.24399948,0.2049980199999979,0.003304341062487559,7.886000156000001,-0.15099954600000043,-0.01878804922220223
United Kingdom,2013,1.23102841,0.620011887,1.0147219652192612,62.537998200000004,0.2939987200000047,0.004723326303838649,7.526000023,-0.36000013300000067,-0.045650535870976006
United Kingdom,2014,2.2969202969999998,1.0658918869999998,0.8658548237729136,62.71500015,0.17700194999999752,0.0028303104527576117,6.111000061,-1.4149999619999996,-0.18801487611953993
United Kingdom,2015,1.3850383730000002,-0.9118819239999996,-0.39700198791878216,62.68299866,-0.03200148999999897,-0.0005102685150834008,5.301000118,-0.8099999430000002,-0.13254785385609247
United Kingdom,2016,1.017503504,-0.3675348690000002,-0.2653607843397998,62.65999985,-0.022998810000004255,-0.0003669066651509345,4.848999977,-0.4520001410000001,-0.08526695546849639
United States,1996,2.5953052480000003,1.0922399430000003,0.7266749750437491,65.95899963,,,5.400000095,,
United States,1997,3.236586683,0.6412814349999998,0.24709287491102838,66.27899933,0.319999700000011,0.004851494137192214,4.900000095,-0.5,-0.09259259096364891
United States,1998,3.2393924810000003,0.002805798000000248,0.0008669003103600748,66.35199738,0.07299804999999537,0.001101375258195203,4.5,-0.4000000950000002,-0.08163267086630543
United States,1999,3.489933532,0.25054105099999946,0.07734198695264527,66.41899872,0.06700134000000446,0.0010097863311677724,4.1999998089999995,-0.3000001910000005,-0.06666670911111128
United States,2000,2.940291775,-0.5496417569999998,-0.15749347429118887,66.44000244,0.02100371999999595,0.00031623060276086967,4.0,-0.19999980899999947,-0.04761900430838795
United States,2001,-0.018489778000000002,-2.958781553,-1.0062884160535395,66.06500244,-0.375,-0.005644190039557184,4.6999998089999995,0.6999998089999995,0.17499995224999987
United States,2002,0.8461259529999999,0.8646157309999999,-46.761823262561606,65.70500183,-0.36000061000000017,-0.005449187871096384,5.8000001910000005,1.100000382000001,0.23404264397918007
United States,2003,1.926956876,1.0808309230000002,1.277387744895233,65.31700134,-0.38800048999999603,-0.005905189547119716,6.0,0.19999980899999947,0.03448272455410328
United States,2004,2.8296534889999996,0.9026966129999996,0.46845709120062295,65.0510025,-0.26599884000000884,-0.004072428840010356,5.5,-0.5,-0.08333333333333337
United States,2005,2.397046016,-0.4326074729999996,-0.15288355082405625,65.09200287,0.041000370000006114,0.0006302803711595306,5.099999905,-0.4000000950000002,-0.07272729
United States,2006,1.681416459,-0.715629557,-0.2985464410041596,65.23600006,0.14399718999999322,0.0022122101587129794,4.599999905,-0.5,-0.09803921751249522
United States,2007,0.815188221,-0.866228238,-0.5151776844834608,65.08899689,-0.14700316999999075,-0.002253405632852812,4.599999905,0.0,0.0
United States,2008,-1.230282169,-2.04547039,-2.5092001298679216,65.08799744,-0.0009994500000090056,-1.535512986472476e-05,5.8000001910000005,1.2000002860000007,0.2608696327788296
United States,2009,-3.624124115,-2.3938419459999998,1.9457665942974418,64.42900085,-0.658996590000001,-0.01012470218656647,9.300000191,3.5,0.6034482559898935
United States,2010,1.6778981430000002,5.302022258,-1.4629803201428162,63.68399811,-0.7450027399999968,-0.011563158363024573,9.600000381000001,0.30000019000000044,0.03225808428373189
United States,2011,0.846716825,-0.8311813180000002,-0.4953705452667636,63.08000183,-0.6039962799999969,-0.009484270741870304,8.899999618999999,-0.7000007620000019,-0.07291674314778362
United States,2012,1.463850946,0.617134121,0.7288553891674467,62.95800018,-0.1220016500000014,-0.0019340780986151218,8.100000381000001,-0.7999992379999981,-0.08988755867945597
United States,2013,0.967810662,-0.496040284,-0.3388598308833555,62.55599976,-0.40200042000000025,-0.006385215839935565,7.400000095,-0.7000002860000007,-0.0864197843301312
United States,2014,1.612537597,0.644726935,0.6661705231348236,62.23199844,-0.3240013200000007,-0.0051793804150369604,6.1999998089999995,-1.2000002860000007,-0.16216219872899884
United States,2015,1.850196165,0.23765856800000007,0.14738172210195,62.11899948,-0.11299895999999876,-0.0018157694246143663,5.3000001910000005,-0.899999617999999,-0.1451612331815798
United States,2016,0.914094448,-0.9361017170000001,-0.5059472799199105,61.98300171,-0.1359977699999959,-0.0021893103742565145,4.9060001369999995,-0.39400005400000104,-0.07433963015115697
Japan,1996,2.83922257,0.4885697900000001,0.20784430357255923,63.55799866,,,3.400000095,,
Japan,1997,0.835962164,-2.003260406,-0.7055665262621521,63.73300171,0.17500305000000083,0.0027534386495737806,3.400000095,0.0,0.0
Japan,1998,-1.397054141,-2.233016305,-2.671193029018476,63.38499832,-0.34800339000000236,-0.005460332648123178,4.099999905,0.6999998099999996,0.20588229130622993
Japan,1999,-0.433936441,0.9631177,-0.6893918222171462,62.87099838,-0.5139999399999979,-0.008109173363152311,4.6999998089999995,0.5999999039999997,0.14634144339083832
Japan,2000,2.607761186,3.041697627,-7.009546421108246,62.4280014,-0.44299698000000376,-0.007046126058353308,4.6999998089999995,0.0,0.0
Japan,2001,0.164609225,-2.443151961,-0.9368771857316845,62.06700134,-0.36100006000000207,-0.005782662457619603,5.0,0.3000001910000005,0.0638298304662761
Japan,2002,-0.114430565,-0.27903979,-1.6951649581000092,61.38299942,-0.68400192,-0.011020379674105296,5.400000095,0.4000000950000002,0.08000001900000009
Japan,2003,1.3112232,1.4256537649999999,-12.458679767944867,61.02700043,-0.35599898999999624,-0.005799634970004464,5.3000001910000005,-0.0999999039999997,-0.018518500414952288
Japan,2004,2.170331694,0.8591084940000002,0.6551962274615033,60.55199814,-0.47500228999999905,-0.007783477586201237,4.6999998089999995,-0.600000382000001,-0.11320761516553712
Japan,2005,1.6532049530000001,-0.517126741,-0.23827083317707842,60.48500061,-0.06699753000000186,-0.001106446228993141,4.400000095,-0.29999971399999925,-0.06382972897691008
Japan,2006,1.35573127,-0.2974736830000002,-0.17993757063223614,60.3730011,-0.11199950999999686,-0.0018516906484329354,4.099999905,-0.30000019000000044,-0.06818185989152814
Japan,2007,1.537540226,0.18180895600000002,0.1341039777005364,60.48400116,0.11100005999999496,0.0018385711821107265,3.900000095,-0.19999980999999956,-0.048780442593693074
Japan,2008,-1.141363282,-2.678903508,-1.74233068032914,60.30199814,-0.18200301999999624,-0.0030091101201876747,4.0,0.09999990499999978,0.025641000657462776
Japan,2009,-5.405301222,-4.26393794,3.7358289049988915,60.06999969,-0.23199844999999897,-0.00384727632841253,5.099999905,1.0999999049999998,0.27499997624999994
Japan,2010,4.173577263,9.578878485,-1.772126675570496,60.15200043,0.08200073999999802,0.0013650864062455526,5.099999905,0.0,0.0
Japan,2011,0.06972213099999999,-4.1038551320000005,-0.9832943955253668,59.17900085,-0.9729995799999998,-0.016175681158472788,4.520999908,-0.5789999969999995,-0.11352941329123412
Japan,2012,1.657256452,1.587534321,22.769446346956894,58.95299911,-0.22600174000000095,-0.0038189516002955504,4.3000001910000005,-0.22099971699999976,-0.04888292888680146
Japan,2013,2.147753804,0.4904973520000002,0.2959694930787937,59.29600143,0.34300231999999653,0.0058182335958851805,4.0,-0.3000001910000005,-0.06976748318009562
Japan,2014,0.46889279,-1.6788610140000002,-0.7816822444328912,59.53099823,0.23499680000000467,0.003963113773825411,3.599999905,-0.4000000950000002,-0.10000002375000006
Japan,2015,1.3269142809999999,0.8580214909999999,1.8298884292931863,59.27199936,-0.2589988699999992,-0.004350655586176311,3.400000095,-0.19999980999999956,-0.055555504243825715
Japan,2016,1.115023301,-0.21189097999999995,-0.15968701447716194,59.08499908,-0.18700027999999946,-0.0031549514445129434,3.135999918,-0.2640001770000002,-0.07764710871280145
